Customer ID,Customer Name,Office Name,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,OFFER RECC,Email Address,Sent,F/U Sent
4263,GIBSON FLATS,Ecoteam Austin,,,,,,,,,,Offer FPCO,gibsonleasing@kairoi.com,,
4265,BRISTOL,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,bristol@wilhoitproperties.com,,
4270,LA SOLERA,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,mariana@lasoleraapartments.com,,
4285,BUENA VISTA,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,buenavista@vevomgmt.comm,,
4286,BUENA VILLA,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,buenavilla@vivomgmt.com,,
4290,FAIRWAY SQUARE,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,fairwaysquaremanager@bargeproperties.com,,
4292,IMH DALLAS ARISO LLC,Ecoteam DFW,,,,,,,,,,Offer FPCO,AriosoMGR@cushwake.com,,
4293,HERITAGE TOWERS,Ecoteam DFW,,,,,,,,,,Offer FPCO,,,
4296,BISHOPS SQUARE,Ecoteam Austin,,,,,,,,,,Offer FPCO,,,
4302,THE HOLLOWS APARTMENTS,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,katrina.wright@cardinalgroup.com,,
4303,VINTAGE PARK,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,vintageparkmgr@apcompanies.com,,
4304,ARTISAN AT LAKE WYNDEMERE,Ecoteam Hou,,,,,,,,,,Offer FPCO,artisanmgr@valiantresidential.com,,
4311,IVY POINT,Ecoteam Hou,,,,,,,,,,Offer FPCO,melissa.herra@cushwake.com,,
4324,PARK 5940,Ecoteam DFW,,,,,,,,,,Offer AIR Upgrade,park5940md@gables.com,,
4326,LEGACY AT CROWLEY,Ecoteam DFW,,,,,,,,,,Offer AIR Upgrade,matt@azimglobal.com,,
4328,LEGACY SENIOR,Ecoteam Austin,,,,,,,,,,Offer FPCO,"lrtxmanager@beacon.cc,Lrtxadmin@beacon.cc,lrtx2admin@beacon.cc",,
4329,RADIUS WEST,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,ysalazar@ywmtapts.com,,
4332,CHAMPION TOWNHOME ON THE GREEN,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,ChampionTownhomesCD@HighmarkRes.com,,
4333,LANCASTER,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,mcroasmun@dayrise.com,,
4335,CROSSINGS ON WALNUT HILL,Ecoteam DFW,,,,,,,,,,Offer AIR Upgrade,A1413.Manager1@capstonemanagement.com,,
4336,AQUA BELLA,Ecoteam Hou,,,,,,,,,,Offer FPCO,IRGmanager@gylermgmt.com,,
4340,ESTRAYA BOERNE,Ecoteam San Antonio,,,,,,,,,,Offer FPCO,estrayaboerneamgr@greystar.com,,
4344,OAKS AT JANE LANE,Ecoteam DFW,,,,,,,,,,Offer AIR Upgrade,HMartinez@Q10pa.com,,
4348,THE ADALENE,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,adalene@assetliving.com,,
4353,CAMDEN LEGACY PARK,Ecoteam DFW,,,,,,,,,,Offer FPCO,LegacyPark@camdenliving.com,,
4354,VICTOR PROSPER,Ecoteam DFW,,,,,,,,,,Offer FPCO,victorprosper@zrsmanagement.com,,
4359,CANVAS AT WILLOW PARK,Ecoteam DFW,,,,,,,,,,Offer FPCO,canvasatwillowpark@willowbridgepc.com,,
4360,WALNUT HILL,Ecoteam San Antonio,,,,,,,,,,Offer AIR Upgrade,leasing@walnuthillapts.com,,
4362,OAKS 55,Ecoteam DFW,,,,,,,,,,Offer FPCO,oaks55cd@55rsort.com,,
4366,MARIGOLD,Ecoteam San Antonio,,,,,,,,,,Offer AIR Upgrade,mriman@lynd.com,,
4387,JACKSON SQUARE,Ecoteam Hou,,,,,,,,,,Offer FPCO,,,
4397,SKYLINE PRAIRIE HOMES,Ecoteam DFW,,,,,,,,,,Offer AIR Upgrade,skyline@resprop.com,,
4398,PEARL,Ecoteam Austin,,,,,,,,,,Offer FPCO,leasing@thepearlatx.com,,
4401,OAK MEADOW,Ecoteam DFW,,,,,,,,,,Offer FPCO,mgr@devonshire.biz,,
4403,MARIPOSA AT HARRIS ROAD,Ecoteam DFW,,,,,,,,,,Offer FPCO,manager.mhra@bonnercarrington.com,,
4404,SIERRA AT FALL CREEK,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,sierrafall@tamresidential.com,,
4405,COMMONS AT HOLLYHOCK,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,commonsathollyhock@rpmliving.com,,
4407,500 South Congress Owner LLC,Ecoteam Austin,,,,,,,,,,Offer FPCO,,,
4408,3800 MAIN,Ecoteam Hou,,,,,,,,,,Offer FPCO,manager.3800main@morgangroup.com,,
4411,WEST RIDGE VILLAS,Ecoteam DFW,,,,,,,,,,Offer FPCO,manager@westridgevillas.com,,
4412,LITSEY CREEK COTTAGES,Ecoteam DFW,,,,,,,,,,Offer FPCO,"litseycreekcottages@zrsmanagement.com,cshaw@zrsmanagement.com",,
4414,WILDWOOD FOREST,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,Wildwood_mgr@tiptongroup.com,,
4415,STELLA AT THE MEDICAL CENTER,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,stellaam@tamresidential.com,,
4422,MAGNOLIA FLATS,Ecoteam San Antonio,,,,,,,,,,Offer AIR Upgrade,manager@magnoliaflatssa.com,,
4438,PARK HILL,Ecoteam DFW,,,,,,,,,,Offer FPCO,parkhill@zrsmanagement.com,,
4443,SUGAR CREEK,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,apayne@dayrise.com,,
4449,CASA BELLA,Ecoteam Hou,,,,,,,,,,Offer FPCO,on.capital.re@gmail.com,,
4451,CHAMPIONS AT PONDEROSA,Ecoteam Hou,,,,,,,,,,Offer FPCO,capman@lynd.com,,
4452,GABRIEL,Ecoteam Austin,,,,,,,,,,Offer AIR Upgrade,rsheer@cwsapartments.com,,
4453,MODERNO,Ecoteam San Antonio,,,,,,,,,,Offer AIR Upgrade,modernomgr@greystar.com,,
4459,OAKS AT MEDICAL,Ecoteam San Antonio,,,,,,,,,,Offer AIR Upgrade,oakhillsgmc@gmail.com,,
4461,DURRINGTON RIDGE,Ecoteam San Antonio,,,,,,,,,,Offer AIR Upgrade,matthew.holderman@rpmliving.com,,
4462,AURAONE90,Ecoteam DFW,,,,,,,,,,Offer FPCO,auraone90@avenue5apt.com,,
4464,ASCENT,Ecoteam San Antonio,,,,,,,,,,Offer AIR Upgrade,ascent@djetexas.com,,
4465,LONGHORN CROSSING,Ecoteam DFW,,,,,,,,,,Offer FPCO,longhorn1@cafmanagement.com,,
4467,EAS HOUSTON DE LLC,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,consuelo.hernandez@assetliving.com,,
4469,ALMA,Ecoteam Austin,,,,,,,,,,Offer FPCO,manager@almaaustin.com,,
4480,CYPRESS COVE,Ecoteam San Antonio,,,,,,,,,,Offer AIR Upgrade,susana.villarreal@rpmliving.com,,
4481,MANDALAY AT SHADOW LAKE,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,mandalaymgr@greystar.com,,
4486,Valiant Residential,Ecoteam DFW,,,,,,,,,,Offer FPCO,MontageMGR@valiantresidential.com,,
4491,OXFORD AT SANTA CLARA,Ecoteam Austin,,,,,,,,,,Offer AIR Upgrade,santaclaramgr@oxfordmanagement.com,,
4499,2929 DUNVALE,Ecoteam Hou,,,,,,,,,,Offer FPCO,purnima@novaassetmanagement.net,,
4501,CARRIAGES,Ecoteam DFW,,,,,,,,,,Offer FPCO,thecarriages@windmarkgroup.com,,
4502,TORREY PLACE,Ecoteam San Antonio,,,,,,,,,,Offer AIR Upgrade,torrey@torreyplaceliving.com,,
4508,LITTLE YORK VILLAS,Ecoteam Hou,,,,,,,,,,Offer FPCO,j7344.assistant1@capstonemanagement.com,,
4509,CAMDEN VALLEY PARK,Ecoteam DFW,,,,,,,,,,Offer FPCO,,,
4510,CAMDEN CENTREPORT,Ecoteam DFW,,,,,,,,,,Offer FPCO,,,
4511,CAMDEN LEGACY CREEK,Ecoteam DFW,,,,,,,,,,Offer FPCO,,,
4512,CAMDEN RIVERWALK,Ecoteam DFW,,,,,,,,,,Offer FPCO,,,
4513,PRESCOTT PARK,Ecoteam DFW,,,,,,,,,,Offer FPCO,,,
4514,PLATFORM,Ecoteam Austin,,,,,,,,,,Offer FPCO,,,
4516,BISHOP GARDENS,Ecoteam DFW,,,,,,,,,,Offer FPCO,,,
4517,CAMDEN HENDERSON,Ecoteam DFW,,,,,,,,,,Offer FPCO,,,
4518,CAMDEN FARMERS MARKET,Ecoteam DFW,,,,,,,,,,Offer FPCO,,,
4519,CAMDEN PANTHER CREEK,Ecoteam DFW,,,,,,,,,,Offer FPCO,,,
4520,CAMDEN ADDISON,Ecoteam DFW,,,,,,,,,,Offer FPCO,,,
4521,CAMDEN CIMARRON,Ecoteam DFW,,,,,,,,,,Offer FPCO,emorales@camdenliving.com,,
4522,CAMDEN BELMONT,Ecoteam DFW,,,,,,,,,,Offer FPCO,,,
4523,CAMDEN VICTORY PARK,Ecoteam DFW,,,,,,,,,,Offer FPCO,,,
4524,CAMDEN BUCKINGHAM,Ecoteam DFW,,,,,,,,,,Offer FPCO,,,
4525,CAMDEN DESIGN DISTRICT,Ecoteam DFW,,,,,,,,,,Offer FPCO,,,
4526,CAMDEN GREENVILLE,Ecoteam DFW,,,,,,,,,,Offer FPCO,,,
4527,WOODLANDS AT PLANO,Ecoteam DFW,,,,,,,,,,Offer FPCO,woodlands.am@cafmanagement.com,,
4530,OAKS AT FIVE MILE,Ecoteam DFW,,,,,,,,,,Offer FPCO,amorales@distinctproperty.com,,
4535,HIGHLAND PARK,Ecoteam DFW,,,,,,,,,,Offer FPCO,amorales@distinctproperty.com,,
4542,ELM CREEK,Ecoteam San Antonio,,,,,,,,,,Offer FPCO,eric.rivera@cscapartments.com,,
4554,SPRINGS,Ecoteam Austin,,,,,,,,,,Offer FPCO,,,
4555,TERRACE COVE,Ecoteam Austin,,,,,,,,,,Offer FPCO,terracecovemgr@valiantresidential.com,,
4557,SIDDONS PLACE,Ecoteam DFW,,,,,,,,,,Offer FPCO,SIDDONSPLACE@RESPROPMANAGEMENT.COM,,
4565,REVL ON LAMAR,Ecoteam Austin,,,,,,,,,,Offer FPCO,,,
4571,NORTHSIDE AT WOODLANDS,Ecoteam DFW,,,,,,,,,,Offer FPCO,"northside@avenue5apt.com,PM.NORTHSIDE@AVENUE5APT.COM",,
4573,TACARA AT DOVE CREEK,Ecoteam San Antonio,,,,,,,,,,Offer FPCO,tacaradovecreek@greystar.com,,
4576,SKYLINE TRINITY,Ecoteam DFW,,,,,,,,,,Offer FPCO,ap@rpmliving.com,,
4577,LEO AT WEST FORK,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,westforkmgr@advenirliving.com,,
4583,IVY POINT FRIENDSWOOD,Ecoteam Hou,,,,,,,,,,Offer FPCO,shelley.johnson@cushwake.com,,
4584,CAROLINA CHASE,Ecoteam DFW,,,,,,,,,,Offer FPCO,manager@carolinachaseapts.com,,
4587,Abbey Haus-Citizen House Pflugerville,Ecoteam Austin,,,,,,,,,,Offer AIR Upgrade,luisa.alarcon@rpmliving.com,,
4590,LAKECREST VILLAGE,Ecoteam Hou,,,,,,,,,,Offer FPCO,lakecrest.village@dominiuminc.com,,
4597,MCKINNEY TERRANCE,Ecoteam DFW,,,,,,,,,,Offer AIR Upgrade,mckinneyterracemgr@greystar.com,,
4598,PROMESA,Ecoteam Austin,,,,,,,,,,Offer FPCO,promesamgr@peakrealestatemanagement.com,,
4599,MEYER FOREST,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,meyerforestmgr@willowbridgepc.com,,
4600,FLATS ON THE CAMERON,Ecoteam Austin,,,,,,,,,,Offer FPCO,thecameronmanager@cirantamgt.com,,
4601,VUE AT THE CAMERON,Ecoteam Austin,,,,,,,,,,Offer FPCO,thecameronmanager@cirantamgt.com,,
4602,RISE AT THE CAMERON,Ecoteam Austin,,,,,,,,,,Offer FPCO,thecameronmanager@cirantamgt.com,,
4603,HEIGHTS AT THE CAMERON,Ecoteam Austin,,,,,,,,,,Offer FPCO,thecameronmanager@cirantamgt.com,,
4604,BRIDGE AT INDIGO,Ecoteam Austin,,,,,,,,,,Offer AIR Upgrade,assistant@bridgeatindigo.com,,
4607,ALDERS CROSS CREEK,Ecoteam Hou,,,,,,,,,,Offer FPCO,alderscrosscreekmgr@greystar.com,,
4614,PLAZA DE VILLE,Ecoteam San Antonio,,,,,,,,,,Offer AIR Upgrade,leasing@plazadevilleapts.com,,
4631,ARISTO AT MEDICAL,Ecoteam San Antonio,,,,,,,,,,Offer AIR Upgrade,CLAUDIA@SILVERSTONEMGMT.COM,,
4635,SONETO ON WESTERN,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,andreag@sonetotx.com,,
4636,CHARLESTON AT FANNIN STATION,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,cafman@lynd.com,,
4637,VILLAS DE SENDERO,Ecoteam Austin,,,,,,,,,,Offer AIR Upgrade,SenderoManager@comunaliving.com,,
4641,HERITAGE ESTATES AT WELLS BRANCH,Ecoteam Austin,,,,,,,,,,Offer AIR Upgrade,linda.hill@assetliving.com,,
4644,MAIN ST SENIOR,Ecoteam Austin,,,,,,,,,,Offer AIR Upgrade,cjongsam@kittleproperties.com,,
4647,LYONS VILLAGE,Ecoteam Hou,,,,,,,,,,Offer FPCO,Michelle.smith@assetliving.com,,
4651,MILL STONE,Ecoteam DFW,,,,,,,,,,Offer AIR Upgrade,diana.calderon@assetliving.com,,
4652,ASPEN FOREST,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,brenda@aspenforestapts.com,,
4654,CORAZON,Ecoteam Austin,,,,,,,,,,Offer FPCO,corazonmgr@greystar.com,,
4663,HENRY AT DEERBROOK,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,lauren.davis@assetliving.com,,
4665,ASCENT AT MEDICAL,Ecoteam San Antonio,,,,,,,,,,Offer AIR Upgrade,ashley@silverstonemgmt.com,,
4669,VILLAS AT CYPRESSWOOD,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,merle.villas@communitymgmt.net,,
4673,AVANA,Ecoteam Austin,,,,,,,,,,Offer FPCO,,,
4674,LANTANA AT ROUND ROCK,Ecoteam Austin,,,,,,,,,,Offer FPCO,lantanarrmgr@willowbridgepc.com,,
4676,MICHEAL AT PRESIDIO,Ecoteam Austin,,,,,,,,,,Offer FPCO,themichaelamgr@greystar.com,,
4679,CLIFF VIEW VILLAGE,Ecoteam DFW,,,,,,,,,,Offer FPCO,cliffview.village@sbcglobal.net,,
4688,PARKWAY GRANDE,Ecoteam Austin,,,,,,,,,,Offer FPCO,Tonia.Aguirre@livebh.com,,
4696,IVANHOE aka The Sutton,Ecoteam DFW,,,,,,,,,,Offer FPCO,manager.ivanhoe@centrapartners.com,,
4697,THE SAINT JUNE,Ecoteam Austin,,,,,,,,,,Offer FPCO,saintjuneleasing@kairoi.com,,
4699,BEXLEY AT WHITESTONE,Ecoteam Austin,,,,,,,,,,Offer AIR Upgrade,,,
4705,AUGUST FRIENDSWOOD,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,augustcm@porticopm.com,,
4709,ALBUM KELLER RANCH,Ecoteam DFW,,,,,,,,,,Offer FPCO,albumkellerranch@greystar.com,,
4710,UPLAND PARK,Ecoteam Hou,,,,,,,,,,Offer FPCO,manager@myuplandpark.com,,
4711,AVENUE CASITAS,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,imell@avenuecdc.org,,
4712,MADISON COURT,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,madisoncourtmgr@oakleafmgmt.com,,
4713,SUNPARK,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,sunparkmgr@oakleafmgmt.com,,
4720,ROLLINGWOOD,Ecoteam Hou,,,,,,,,,,Offer FPCO,Rollingwoodassistant@EurekaMG.com,,
4725,PFLUGERVILLE,Ecoteam Austin,,,,,,,,,,Offer FPCO,chelsea.fike@lifestylecommunities.com,,
4730,PARK AT CEDAR LAWN,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,parkcedarlawn@assetliving.com,,
4731,TOWER VILLAGE,Ecoteam DFW,,,,,,,,,,Offer AIR Upgrade,DSANCHEZ@CITYHEIGHTSAM.COM,,
4735,2222 AUSTIN ST AKA FRIENDLY HAVEN,Ecoteam Hou,,,,,,,,,,Offer FPCO,cooperj@aihhouston.org,,
4736,312 ALABAMA AKA HELP HOUSE,Ecoteam Hou,,,,,,,,,,Offer FPCO,cooperj@aihhouston.org,,
4737,317 E BURESS STREET APTS,Ecoteam Hou,,,,,,,,,,Offer FPCO,cooperj@afhouston.com,,
4738,TROPICANA,Ecoteam Hou,,,,,,,,,,Offer FPCO,tropicana77087@outlook.com,,
4739,ANNA DUPREE TERRACE,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,manager.annadupree@gmail.com,,
4740,BELLFORT PARK,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,bellfortpark@hotmail.com,,
4741,INDEPENDENCE HALL,Ecoteam Hou,,,,,,,,,,Offer FPCO,ihburress@outlook.com,,
4749,TRAVIS,Ecoteam San Antonio,,,,,,,,,,Offer FPCO,a.esparza@djetexas.com,,
4752,JOVIE AT PFLUGERVILLE,Ecoteam Austin,,,,,,,,,,Offer FPCO,teresa.thomas@cushwake.com,,
4753,BRIO,Ecoteam Austin,,,,,,,,,,Offer FPCO,briomgr@greystar.com,,
4754,SOMMERY,Ecoteam Austin,,,,,,,,,,Offer FPCO,sommerymgr@elmingtonpm.com,,
4761,VILLAS OF MASON HILLS,Ecoteam Austin,,,,,,,,,,Offer AIR Upgrade,masonhillsmgr@irliving.com,,
4763,ATWATER CLEAR LAKE,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,suzannahk@theatwatertx.com,,
4765,ARBOLADA,Ecoteam San Antonio,,,,,,,,,,Offer FPCO,arboladamgr@greystar.com,,
4766,CYPRESSWOOD,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,cypresswoodmgr@uaginc.com,,
4767,ARDEN GREENWOOD,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,ardengreenwoodmgr@valiantresidential.com,,
4770,VIEW AT ESTANCIA,Ecoteam Austin,,,,,,,,,,Offer FPCO,kbalusek@kairoi.com,,
4775,ASTER ON ALDINE,Ecoteam Hou,,,,,,,,,,Offer FPCO,asteronaldinemgr@gmail.com,,
4776,MARQUIS AT LADERA VISTA,Ecoteam Austin,,,,,,,,,,Offer AIR Upgrade,ladera@cwsapartments.com,,
4784,GATEWAY CYPRESS CREEK,Ecoteam Hou,,,,,,,,,,Offer FPCO,"gateway@blazerrealestate.com,cypresscreek@blazerrealestate.com",,
4786,JEFFREY SQUARE,Ecoteam DFW,,,,,,,,,,Offer FPCO,LORENA.OJEDA@ASSETLIVING.COM,,
4787,ONE90 GATEWAY,Ecoteam DFW,,,,,,,,,,Offer FPCO,info@one90gateway.com,,
4788,CARTER,Ecoteam DFW,,,,,,,,,,Offer FPCO,info@cartergrapevine.com,,
4789,ALEXAN RIVERSIDE,Ecoteam Austin,,,,,,,,,,Offer FPCO,jamie.price@greystar.com,,
4790,CITIZEN HOUSE MLK,Ecoteam Austin,,,,,,,,,,Offer FPCO,citizenhousemlkmgr@greystar.com,,
4791,NORTHCHASE,Ecoteam Austin,,,,,,,,,,Offer FPCO,northchasemanager@irliving.com,,
4792,ASHFORD,Ecoteam DFW,,,,,,,,,,Offer AIR Upgrade,ASHFORDMGR@GREYSTAR.COM,,
4793,THE ATLANTIC MEMORIAL,Ecoteam Hou,,,,,,,,,,Offer FPCO,atlanticmemorialmgr@apcompanies.com,,
4800,VERANDA,Ecoteam Austin,,,,,,,,,,Offer FPCO,melanie.vela@rpmliving.com,,
4807,ALIEF SQUARE,Ecoteam Hou,,,,,,,,,,Offer FPCO,aliefsquare_mgr@jawequity.com,,
4808,BRECKENRIDGE COURT,Ecoteam Hou,,,,,,,,,,Offer FPCO,Breckenridge_mgr@jawequity.com,,
4809,LAKE,Ecoteam Hou,,,,,,,,,,Offer FPCO,thelake_mgr@jawequity.com,,
4812,QUARTERS ON RED BLUFF,Ecoteam Hou,,,,,,,,,,Offer FPCO,quartersonredbluff_mgr@jawequity.com,,
4814,PINEWOODS,Ecoteam Hou,,,,,,,,,,Offer FPCO,chala.green@dominiuminc.com,,
4815,PLANTATION APTS CONROE,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,pm.plantation@tarantino.com,,
4818,EDISON AT FRISCO,Ecoteam DFW,,,,,,,,,,Offer FPCO,edisonfrisco@avenue5apt.com,,
4819,ARDEN WOOD,Ecoteam Hou,,,,,,,,,,Offer FPCO,pm.ardenwoods@avenue5apt.com,,
4820,COURTYARDS AT GATEWAY,Ecoteam DFW,,,,,,,,,,Offer FPCO,CSTEPHENS@ASTRARESIDENTIAL.COM,,
4822,LEGACY SENIOR 2,Ecoteam Austin,,,,,,,,,,Offer FPCO,lrtx2manager@beacon.cc,,
4823,MATTHEW RIDGE,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,matthewridge@ameqproperties.com,,
4824,FOREST CREEK CONROE,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,synergyevill2@conservice.com,,
4828,MORADO PLANO,Ecoteam DFW,,,,,,,,,,Offer AIR Upgrade,moradaplano@rpmliving.com,,
4829,STANDARD AT RIVER DISTRICT,Ecoteam DFW,,,,,,,,,,Offer AIR Upgrade,standardatriverdistrict@respropmanagement.com,,
4840,RIDGLEA SQUARE,Ecoteam DFW,,,,,,,,,,Offer FPCO,accounting@rdecapitalgroup.com,,
4841,HENDERSON,Ecoteam DFW,,,,,,,,,,Offer FPCO,thehenderson@resprop.com,,
4849,AURO CROSSING,Ecoteam Austin,,,,,,,,,,Offer AIR Upgrade,AUROCROSSINGMGR@TAMRESIDENTIAL.COM,,
4850,SUN AND SANDS,Ecoteam DFW,,,,,,,,,,Offer FPCO,,,
4851,BOTTLEHOUSE,Ecoteam DFW,,,,,,,,,,Offer FPCO,derrick.giles@rpmliving.com,,
4854,ASHFORD COURT,Ecoteam Hou,,,,,,,,,,Offer FPCO,pm@ashfordcourtapts.com,,
4855,RICHCREST,Ecoteam Hou,,,,,,,,,,Offer FPCO,ashley.vanzant@mayfairmgt.com,,
4856,AHF ARROWOOD LLC,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,manager@arrowood-apts.com,,
4857,TACARA AT GRUENE,Ecoteam San Antonio,,,,,,,,,,Offer FPCO,TACARAGRUENEMGR@GREYSTAR.COM,,
4858,TRAILS OF ASHFORD,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,khudecek@gemstonemgt.com,,
4860,NOBLE 2500,Ecoteam Austin,,,,,,,,,,Offer FPCO,cmund@peakmade.com,,
4865,ANDERSON AT BROOKS,Ecoteam San Antonio,,,,,,,,,,Offer AIR Upgrade,manager.andersonbrooks@ascentresidential.com,,
4866,OLIVE AT VERNON,Ecoteam DFW,,,,,,,,,,Offer FPCO,,,
4867,BECKETT COTTINGHAM,Ecoteam Hou,,,,,,,,,,Offer FPCO,lwashington@millcreekplaces.com,,
4874,BEVERLY AT SHADOW LAKE,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,stacey.mcintyre@greystar.com,,
4875,CITADEL ON ELGIN,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,rgrant@aogliving.com,,
4877,BAY HOUSE,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,ntorres@banyanequitymgmt.com,,
4878,HENRY AT LAKE HOUSTON,Ecoteam Hou,,,,,,,,,,Offer FPCO,HENRYATLAKEHOUSTON@GMAIL.COM,,
4879,EAST BEND,Ecoteam Hou,,,,,,,,,,Offer FPCO,rmunoz@ffres.com,,
4880,MOUNTAIN RIDGE,Ecoteam DFW,,,,,,,,,,Offer AIR Upgrade,,,
4883,COLUMNS ON 59,Ecoteam Hou,,,,,,,,,,Offer FPCO,Columnson59@parawestmanagement.com,,
4884,LOS JARDINES,Ecoteam Hou,,,,,,,,,,Offer FPCO,Columnson59@parawestmanagement.com,,
4885,GARDEN OAKS,Ecoteam Hou,,,,,,,,,,Offer FPCO,THEGARDENOAKSAPTS@GMAIL.COM,,
4886,12TH STREET MANAGEMENT,Ecoteam Austin,,,,,,,,,,Offer FPCO,ndarvish@eurekaholdings.com,,
4889,BRIARWEST,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,briarwest@respropmanagement.com,,
4890,STANDARD IN THE HEIGHTS,Ecoteam Hou,,,,,,,,,,Offer FPCO,"theheights@respropmanagement.com,sheflin@resprop.com,INVOICES@RESPROPMANAGEMENT.COM",,
4891,PALAZZO AT CYPRESS,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,dhancock1@resprop.com,,
4894,BOULEVARD AT DEER PARK,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,krissi.steinlight@assetliving.com,,
4895,SKYVIEW FLATS,Ecoteam Hou,,,,,,,,,,Offer FPCO,manager@skyviewflats.com,,
4896,NAPA OAKS,Ecoteam San Antonio,,,,,,,,,,Offer AIR Upgrade,NAPAOAKSMGR@greystar.COM,,
4898,ALTURA,Ecoteam Austin,,,,,,,,,,Offer FPCO,Altura@resprop.com,,
4900,GROVE AT NORTHWEST HILLS,Ecoteam Austin,,,,,,,,,,Offer AIR Upgrade,groveatnorthwesthills@respropmanagement.com,,
4904,SOUTH SHORE,Ecoteam Austin,,,,,,,,,,Offer FPCO,,,
4906,RESERVE,Ecoteam Austin,,,,,,,,,,Offer AIR Upgrade,thereserve@respropmanagement.com,,
4907,ROSEDALE,Ecoteam Austin,,,,,,,,,,Offer FPCO,therosedale@respropmanagement.com,,
4909,WOODSTONE,Ecoteam Austin,,,,,,,,,,Offer FPCO,woodstone@respropmanagement.com,,
4911,CRESTWOOD PLACE,Ecoteam DFW,,,,,,,,,,Offer FPCO,crestwoodplace@respropmanagement.com,,
4912,SPRINGS,Ecoteam DFW,,,,,,,,,,Offer AIR Upgrade,THESPRINGS@RESPROPMANAGEMENT.COM,,
4918,DALLAS URBY,Ecoteam DFW,,,,,,,,,,Offer FPCO,,,
4923,RESERVE AT WOODLAND LAKE,Ecoteam Hou,,,,,,,,,,Offer FPCO,sarzani@ireg.us,,
4924,URBAN 19,Ecoteam Hou,,,,,,,,,,Offer FPCO,varguezclaudia@gmail.com,,
4928,SHILOH,Ecoteam Austin,,,,,,,,,,Offer FPCO,shiloham@sbapts.com,,
4929,SUMMER BEND,Ecoteam DFW,,,,,,,,,,Offer FPCO,SUMMERBEND.MGR@ADARACOMMUNITIES.COM,,
4930,THE GARDENS APTS,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,thegardenscd@highmarkres.com,,
4931,AXIS WATTERS CREEK,Ecoteam DFW,,,,,,,,,,Offer AIR Upgrade,BRANDYD@BES.COM,,
4941,VENTURA LANDING,Ecoteam DFW,,,,,,,,,,Offer FPCO,venturamgr@cornerstonerent.com,,
4947,CATALINA APTS,Ecoteam Hou,,,,,,,,,,Offer FPCO,MGMT@CATALINAHOUSTON.COM,,
4948,GIBRALTAR,Ecoteam Hou,,,,,,,,,,Offer FPCO,verde@wilhoitproperties.com,,
4949,COSTA VERDE,Ecoteam Hou,,,,,,,,,,Offer FPCO,verde@wilhoitproperties.com,,
